REF_DATE,GEO,VALUE
2007-08-01,"St. Catharines-Niagara, Ontario",81.3
2007-08-01,"St. Catharines-Niagara, Ontario",88.5
2007-08-01,"Kitchener-Cambridge-Waterloo, Ontario",84.3
2007-08-01,"Kitchener-Cambridge-Waterloo, Ontario",79.8
2007-08-01,"Kitchener-Cambridge-Waterloo, Ontario",97.3
2007-08-01,"Guelph, Ontario",0
2007-08-01,"Guelph, Ontario",0
2007-08-01,"Guelph, Ontario",0
2007-08-01,"London, Ontario",84
2007-08-01,"London, Ontario",80.7
2007-08-01,"London, Ontario",99.2
2007-08-01,"Windsor, Ontario",94
2007-08-01,"Windsor, Ontario",93.8
2007-08-01,"Windsor, Ontario",94.1
2007-08-01,"Greater Sudbury, Ontario",91.2
2007-08-01,"Greater Sudbury, Ontario",90.6
2007-08-01,"Greater Sudbury, Ontario",93.6
2007-08-01,Prairie Region,99.5
2007-08-01,Prairie Region,102.6
2007-08-01,Prairie Region,93.6
2007-08-01,Manitoba,72.8
2007-08-01,Manitoba,73.3
2007-08-01,Manitoba,72
2007-08-01,"Winnipeg, Manitoba",72.8
2007-08-01,"Winnipeg, Manitoba",73.3
2007-08-01,"Winnipeg, Manitoba",72
2007-08-01,Saskatchewan,80.4
2007-08-01,Saskatchewan,86.1
2007-08-01,Saskatchewan,64.3
2007-08-01,"Regina, Saskatchewan",68.2
2007-08-01,"Regina, Saskatchewan",72.3
2007-08-01,"Regina, Saskatchewan",56.4
2007-08-01,"Saskatoon, Saskatchewan",92.4
2007-08-01,"Saskatoon, Saskatchewan",100.5
2007-08-01,"Saskatoon, Saskatchewan",70.5
2007-08-01,Alberta,103.6
2007-08-01,Alberta,106.8
2007-08-01,Alberta,97.3
2007-08-01,"Calgary, Alberta",92.1
2007-08-01,"Calgary, Alberta",97
2007-08-01,"Calgary, Alberta",82.9
2007-08-01,"Edmonton, Alberta",116.3
2007-08-01,"Edmonton, Alberta",117.2
2007-08-01,"Edmonton, Alberta",115
2007-08-01,British Columbia,100.5
2007-08-01,British Columbia,102.6
2007-08-01,British Columbia,98.3
2007-08-01,"Kelowna, British Columbia",0
2007-08-01,"Kelowna, British Columbia",0
2007-08-01,"Kelowna, British Columbia",0
2007-08-01,"Vancouver, British Columbia",99
2007-08-01,"Vancouver, British Columbia",100.4
2007-08-01,"Vancouver, British Columbia",97.8
2007-08-01,"Victoria, British Columbia",115.4
2007-08-01,"Victoria, British Columbia",124.5
2007-08-01,"Victoria, British Columbia",103
2007-09-01,Canada,86.5
2007-09-01,Canada,85.1
2007-09-01,Canada,90
2007-09-01,Atlantic Region,80.4
2007-09-01,Atlantic Region,82.5
2007-09-01,Atlantic Region,73.5
2007-09-01,Newfoundland and Labrador,67.3
2007-09-01,Newfoundland and Labrador,70.6
2007-09-01,Newfoundland and Labrador,59.8
2007-09-01,"St. John's, Newfoundland and Labrador",67.3
2007-09-01,"St. John's, Newfoundland and Labrador",70.6
2007-09-01,"St. John's, Newfoundland and Labrador",59.8
2007-09-01,Prince Edward Island,97.6
2007-09-01,Prince Edward Island,100
2007-09-01,Prince Edward Island,86.8
2007-09-01,"Charlottetown, Prince Edward Island",97.6
2007-09-01,"Charlottetown, Prince Edward Island",100
2007-09-01,"Charlottetown, Prince Edward Island",86.8
2007-09-01,Nova Scotia,84.7
2007-09-01,Nova Scotia,84.5
2007-09-01,Nova Scotia,84.6
2007-09-01,"Halifax, Nova Scotia",84.7
2007-09-01,"Halifax, Nova Scotia",84.5
2007-09-01,"Halifax, Nova Scotia",84.6
2007-09-01,New Brunswick,91.3
2007-09-01,New Brunswick,91.7
2007-09-01,New Brunswick,90.8
2007-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",91.3
2007-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",91.7
2007-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",90.8
2007-09-01,Quebec,84.4
2007-09-01,Quebec,87.2
2007-09-01,Quebec,78
2007-09-01,"Québec, Quebec",82.1
2007-09-01,"Québec, Quebec",89.1
2007-09-01,"Québec, Quebec",68.6
2007-09-01,"Sherbrooke, Quebec",0
2007-09-01,"Sherbrooke, Quebec",0
2007-09-01,"Sherbrooke, Quebec",0
2007-09-01,"Trois-Rivières, Quebec",0
2007-09-01,"Trois-Rivières, Quebec",0
2007-09-01,"Trois-Rivières, Quebec",0
2007-09-01,"Montréal, Quebec",84.8
2007-09-01,"Montréal, Quebec",86.7
2007-09-01,"Montréal, Quebec",80.5
2007-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-09-01,Ontario,76.7
2007-09-01,Ontario,71.6
2007-09-01,Ontario,88.6
2007-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",87.3
2007-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",87.3
2007-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",90.3
2007-09-01,"Oshawa, Ontario",0
2007-09-01,"Oshawa, Ontario",0
2007-09-01,"Oshawa, Ontario",0
2007-09-01,"Toronto, Ontario",72.7
2007-09-01,"Toronto, Ontario",65.5
2007-09-01,"Toronto, Ontario",87.4
2007-09-01,"Hamilton, Ontario",83.7
2007-09-01,"Hamilton, Ontario",79.2
2007-09-01,"Hamilton, Ontario",93.9
2007-09-01,"St. Catharines-Niagara, Ontario",83.6
2007-09-01,"St. Catharines-Niagara, Ontario",81.3
2007-09-01,"St. Catharines-Niagara, Ontario",88.5
2007-09-01,"Kitchener-Cambridge-Waterloo, Ontario",84.3
2007-09-01,"Kitchener-Cambridge-Waterloo, Ontario",79.8
2007-09-01,"Kitchener-Cambridge-Waterloo, Ontario",97.3
2007-09-01,"Guelph, Ontario",0
2007-09-01,"Guelph, Ontario",0
2007-09-01,"Guelph, Ontario",0
2007-09-01,"London, Ontario",84.6
2007-09-01,"London, Ontario",81.3
2007-09-01,"London, Ontario",99.2
2007-09-01,"Windsor, Ontario",93.7
2007-09-01,"Windsor, Ontario",93.4
2007-09-01,"Windsor, Ontario",94.1
2007-09-01,"Greater Sudbury, Ontario",92
2007-09-01,"Greater Sudbury, Ontario",91.7
2007-09-01,"Greater Sudbury, Ontario",93.6
2007-09-01,Prairie Region,100
2007-09-01,Prairie Region,102.9
2007-09-01,Prairie Region,94.1
2007-09-01,Manitoba,73.5
2007-09-01,Manitoba,74.1
2007-09-01,Manitoba,72
2007-09-01,"Winnipeg, Manitoba",73.5
2007-09-01,"Winnipeg, Manitoba",74.1
2007-09-01,"Winnipeg, Manitoba",72
2007-09-01,Saskatchewan,80.6
2007-09-01,Saskatchewan,86.2
2007-09-01,Saskatchewan,64.9
2007-09-01,"Regina, Saskatchewan",68.4
2007-09-01,"Regina, Saskatchewan",72.6
2007-09-01,"Regina, Saskatchewan",56.4
2007-09-01,"Saskatoon, Saskatchewan",92.6
2007-09-01,"Saskatoon, Saskatchewan",100.3
2007-09-01,"Saskatoon, Saskatchewan",71.9
2007-09-01,Alberta,104
2007-09-01,Alberta,107.1
2007-09-01,Alberta,97.9
2007-09-01,"Calgary, Alberta",92.8
2007-09-01,"Calgary, Alberta",97.6
2007-09-01,"Calgary, Alberta",83.9
2007-09-01,"Edmonton, Alberta",116.3
2007-09-01,"Edmonton, Alberta",117.2
2007-09-01,"Edmonton, Alberta",115
2007-09-01,British Columbia,100.5
2007-09-01,British Columbia,102.6
2007-09-01,British Columbia,98.3
2007-09-01,"Kelowna, British Columbia",0
2007-09-01,"Kelowna, British Columbia",0
2007-09-01,"Kelowna, British Columbia",0
2007-09-01,"Vancouver, British Columbia",99
2007-09-01,"Vancouver, British Columbia",100.4
2007-09-01,"Vancouver, British Columbia",97.8
2007-09-01,"Victoria, British Columbia",115.2
2007-09-01,"Victoria, British Columbia",124.1
2007-09-01,"Victoria, British Columbia",103
2007-10-01,Canada,86.6
2007-10-01,Canada,85.1
2007-10-01,Canada,90.3
2007-10-01,Atlantic Region,80.7
2007-10-01,Atlantic Region,82.7
2007-10-01,Atlantic Region,73.8
2007-10-01,Newfoundland and Labrador,67.9
2007-10-01,Newfoundland and Labrador,71.1
2007-10-01,Newfoundland and Labrador,60.3
2007-10-01,"St. John's, Newfoundland and Labrador",67.9
2007-10-01,"St. John's, Newfoundland and Labrador",71.1
2007-10-01,"St. John's, Newfoundland and Labrador",60.3
2007-10-01,Prince Edward Island,97.6
2007-10-01,Prince Edward Island,100
2007-10-01,Prince Edward Island,86.8
2007-10-01,"Charlottetown, Prince Edward Island",97.6
2007-10-01,"Charlottetown, Prince Edward Island",100
2007-10-01,"Charlottetown, Prince Edward Island",86.8
2007-10-01,Nova Scotia,84.7
2007-10-01,Nova Scotia,84.5
2007-10-01,Nova Scotia,84.6
2007-10-01,"Halifax, Nova Scotia",84.7
2007-10-01,"Halifax, Nova Scotia",84.5
2007-10-01,"Halifax, Nova Scotia",84.6
2007-10-01,New Brunswick,91.6
2007-10-01,New Brunswick,92
2007-10-01,New Brunswick,91.2
2007-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",91.6
2007-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",92
2007-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",91.2
2007-10-01,Quebec,84.5
2007-10-01,Quebec,87.2
2007-10-01,Quebec,78.1
2007-10-01,"Québec, Quebec",82.3
2007-10-01,"Québec, Quebec",89.1
2007-10-01,"Québec, Quebec",69.2
2007-10-01,"Sherbrooke, Quebec",0
2007-10-01,"Sherbrooke, Quebec",0
2007-10-01,"Sherbrooke, Quebec",0
2007-10-01,"Trois-Rivières, Quebec",0
2007-10-01,"Trois-Rivières, Quebec",0
2007-10-01,"Trois-Rivières, Quebec",0
2007-10-01,"Montréal, Quebec",84.9
2007-10-01,"Montréal, Quebec",86.7
2007-10-01,"Montréal, Quebec",80.5
2007-10-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-10-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-10-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-10-01,Ontario,76.7
2007-10-01,Ontario,71.6
2007-10-01,Ontario,88.6
2007-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",87.3
2007-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",87.3
2007-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",90.3
2007-10-01,"Oshawa, Ontario",0
2007-10-01,"Oshawa, Ontario",0
2007-10-01,"Oshawa, Ontario",0
2007-10-01,"Toronto, Ontario",72.7
2007-10-01,"Toronto, Ontario",65.6
2007-10-01,"Toronto, Ontario",87.4
2007-10-01,"Hamilton, Ontario",83.9
2007-10-01,"Hamilton, Ontario",79.3
2007-10-01,"Hamilton, Ontario",93.9
2007-10-01,"St. Catharines-Niagara, Ontario",83.7
2007-10-01,"St. Catharines-Niagara, Ontario",81.4
2007-10-01,"St. Catharines-Niagara, Ontario",88.5
2007-10-01,"Kitchener-Cambridge-Waterloo, Ontario",84.1
2007-10-01,"Kitchener-Cambridge-Waterloo, Ontario",79.5
2007-10-01,"Kitchener-Cambridge-Waterloo, Ontario",97.3
2007-10-01,"Guelph, Ontario",0
2007-10-01,"Guelph, Ontario",0
2007-10-01,"Guelph, Ontario",0
2007-10-01,"London, Ontario",84.4
2007-10-01,"London, Ontario",81.1
2007-10-01,"London, Ontario",99.2
2007-10-01,"Windsor, Ontario",93.7
2007-10-01,"Windsor, Ontario",93.4
2007-10-01,"Windsor, Ontario",94.1
2007-10-01,"Greater Sudbury, Ontario",92.4
2007-10-01,"Greater Sudbury, Ontario",92.1
2007-10-01,"Greater Sudbury, Ontario",93.6
2007-10-01,Prairie Region,100
2007-10-01,Prairie Region,102.7
2007-10-01,Prairie Region,94.8
2007-10-01,Manitoba,73.5
2007-10-01,Manitoba,74.1
2007-10-01,Manitoba,72
2007-10-01,"Winnipeg, Manitoba",73.5
2007-10-01,"Winnipeg, Manitoba",74.1
2007-10-01,"Winnipeg, Manitoba",72
2007-10-01,Saskatchewan,80.9
2007-10-01,Saskatchewan,86.5
2007-10-01,Saskatchewan,65.3
2007-10-01,"Regina, Saskatchewan",68.4
2007-10-01,"Regina, Saskatchewan",72.6
2007-10-01,"Regina, Saskatchewan",56.4
2007-10-01,"Saskatoon, Saskatchewan",93.2
2007-10-01,"Saskatoon, Saskatchewan",100.9
2007-10-01,"Saskatoon, Saskatchewan",72.6
2007-10-01,Alberta,104
2007-10-01,Alberta,106.8
2007-10-01,Alberta,98.7
2007-10-01,"Calgary, Alberta",92.6
2007-10-01,"Calgary, Alberta",97
2007-10-01,"Calgary, Alberta",84.5
2007-10-01,"Edmonton, Alberta",116.7
2007-10-01,"Edmonton, Alberta",117.2
2007-10-01,"Edmonton, Alberta",116
2007-10-01,British Columbia,101.1
2007-10-01,British Columbia,102.9
2007-10-01,British Columbia,99.1
2007-10-01,"Kelowna, British Columbia",0
2007-10-01,"Kelowna, British Columbia",0
2007-10-01,"Kelowna, British Columbia",0
2007-10-01,"Vancouver, British Columbia",99.6
2007-10-01,"Vancouver, British Columbia",100.7
2007-10-01,"Vancouver, British Columbia",98.9
2007-10-01,"Victoria, British Columbia",115.1
2007-10-01,"Victoria, British Columbia",124.8
2007-10-01,"Victoria, British Columbia",101.9
2007-11-01,Canada,87
2007-11-01,Canada,85.5
2007-11-01,Canada,90.7
2007-11-01,Atlantic Region,81.8
2007-11-01,Atlantic Region,83.9
2007-11-01,Atlantic Region,74.9
2007-11-01,Newfoundland and Labrador,68.3
2007-11-01,Newfoundland and Labrador,71.8
2007-11-01,Newfoundland and Labrador,60.3
2007-11-01,"St. John's, Newfoundland and Labrador",68.3
2007-11-01,"St. John's, Newfoundland and Labrador",71.8
2007-11-01,"St. John's, Newfoundland and Labrador",60.3
2007-11-01,Prince Edward Island,98.4
2007-11-01,Prince Edward Island,101.1
2007-11-01,Prince Edward Island,86.8
2007-11-01,"Charlottetown, Prince Edward Island",98.4
2007-11-01,"Charlottetown, Prince Edward Island",101.1
2007-11-01,"Charlottetown, Prince Edward Island",86.8
2007-11-01,Nova Scotia,87.6
2007-11-01,Nova Scotia,87.3
2007-11-01,Nova Scotia,88.4
2007-11-01,"Halifax, Nova Scotia",87.6
2007-11-01,"Halifax, Nova Scotia",87.3
2007-11-01,"Halifax, Nova Scotia",88.4
2007-11-01,New Brunswick,91.6
2007-11-01,New Brunswick,92
2007-11-01,New Brunswick,91.3
2007-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",91.6
2007-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",92
2007-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",91.3
2007-11-01,Quebec,85.2
2007-11-01,Quebec,87.6
2007-11-01,Quebec,79.5
2007-11-01,"Québec, Quebec",83.9
2007-11-01,"Québec, Quebec",89.6
2007-11-01,"Québec, Quebec",72.9
2007-11-01,"Sherbrooke, Quebec",0
2007-11-01,"Sherbrooke, Quebec",0
2007-11-01,"Sherbrooke, Quebec",0
2007-11-01,"Trois-Rivières, Quebec",0
2007-11-01,"Trois-Rivières, Quebec",0
2007-11-01,"Trois-Rivières, Quebec",0
2007-11-01,"Montréal, Quebec",85.3
2007-11-01,"Montréal, Quebec",87.1
2007-11-01,"Montréal, Quebec",81.3
2007-11-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-11-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-11-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-11-01,Ontario,77.2
2007-11-01,Ontario,72.2
2007-11-01,Ontario,88.9
2007-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",87.3
2007-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",87.3
2007-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",90.3
2007-11-01,"Oshawa, Ontario",0
2007-11-01,"Oshawa, Ontario",0
2007-11-01,"Oshawa, Ontario",0
2007-11-01,"Toronto, Ontario",73.4
2007-11-01,"Toronto, Ontario",66.4
2007-11-01,"Toronto, Ontario",87.8
2007-11-01,"Hamilton, Ontario",84
2007-11-01,"Hamilton, Ontario",79.6
2007-11-01,"Hamilton, Ontario",93.9
2007-11-01,"St. Catharines-Niagara, Ontario",83.2
2007-11-01,"St. Catharines-Niagara, Ontario",80.8
2007-11-01,"St. Catharines-Niagara, Ontario",88.7
2007-11-01,"Kitchener-Cambridge-Waterloo, Ontario",84.1
2007-11-01,"Kitchener-Cambridge-Waterloo, Ontario",79.5
2007-11-01,"Kitchener-Cambridge-Waterloo, Ontario",97.3
2007-11-01,"Guelph, Ontario",0
2007-11-01,"Guelph, Ontario",0
2007-11-01,"Guelph, Ontario",0
2007-11-01,"London, Ontario",84.7
2007-11-01,"London, Ontario",81.5
2007-11-01,"London, Ontario",99.2
2007-11-01,"Windsor, Ontario",93.7
2007-11-01,"Windsor, Ontario",93.4
2007-11-01,"Windsor, Ontario",94.1
2007-11-01,"Greater Sudbury, Ontario",93.2
2007-11-01,"Greater Sudbury, Ontario",93.2
2007-11-01,"Greater Sudbury, Ontario",93.7
2007-11-01,Prairie Region,100
2007-11-01,Prairie Region,102.7
2007-11-01,Prairie Region,94.8
2007-11-01,Manitoba,73.8
2007-11-01,Manitoba,74.6
2007-11-01,Manitoba,72.2
2007-11-01,"Winnipeg, Manitoba",73.8
2007-11-01,"Winnipeg, Manitoba",74.6
2007-11-01,"Winnipeg, Manitoba",72.2
2007-11-01,Saskatchewan,81.2
2007-11-01,Saskatchewan,86.9
2007-11-01,Saskatchewan,65.3
2007-11-01,"Regina, Saskatchewan",69.1
2007-11-01,"Regina, Saskatchewan",73.5
2007-11-01,"Regina, Saskatchewan",56.4
2007-11-01,"Saskatoon, Saskatchewan",93.2
2007-11-01,"Saskatoon, Saskatchewan",100.9
2007-11-01,"Saskatoon, Saskatchewan",72.6
2007-11-01,Alberta,104
2007-11-01,Alberta,106.7
2007-11-01,Alberta,98.7
2007-11-01,"Calgary, Alberta",92.5
2007-11-01,"Calgary, Alberta",96.8
2007-11-01,"Calgary, Alberta",84.5
2007-11-01,"Edmonton, Alberta",116.7
2007-11-01,"Edmonton, Alberta",117.2
2007-11-01,"Edmonton, Alberta",115.9
2007-11-01,British Columbia,101.4
2007-11-01,British Columbia,103.2
2007-11-01,British Columbia,99.2
2007-11-01,"Kelowna, British Columbia",0
2007-11-01,"Kelowna, British Columbia",0
2007-11-01,"Kelowna, British Columbia",0
2007-11-01,"Vancouver, British Columbia",99.8
2007-11-01,"Vancouver, British Columbia",101
2007-11-01,"Vancouver, British Columbia",99
2007-11-01,"Victoria, British Columbia",115.8
2007-11-01,"Victoria, British Columbia",125.9
2007-11-01,"Victoria, British Columbia",102.1
2007-12-01,Canada,87.1
2007-12-01,Canada,85.6
2007-12-01,Canada,90.9
2007-12-01,Atlantic Region,82.1
2007-12-01,Atlantic Region,84.2
2007-12-01,Atlantic Region,75.3
2007-12-01,Newfoundland and Labrador,69.2
2007-12-01,Newfoundland and Labrador,72.6
2007-12-01,Newfoundland and Labrador,61.3
2007-12-01,"St. John's, Newfoundland and Labrador",69.2
2007-12-01,"St. John's, Newfoundland and Labrador",72.6
2007-12-01,"St. John's, Newfoundland and Labrador",61.3
2007-12-01,Prince Edward Island,98.4
2007-12-01,Prince Edward Island,101.1
2007-12-01,Prince Edward Island,86.8
2007-12-01,"Charlottetown, Prince Edward Island",98.4
2007-12-01,"Charlottetown, Prince Edward Island",101.1
2007-12-01,"Charlottetown, Prince Edward Island",86.8
2007-12-01,Nova Scotia,87.6
2007-12-01,Nova Scotia,87.3
2007-12-01,Nova Scotia,88.4
2007-12-01,"Halifax, Nova Scotia",87.6
2007-12-01,"Halifax, Nova Scotia",87.3
2007-12-01,"Halifax, Nova Scotia",88.4
2007-12-01,New Brunswick,91.8
2007-12-01,New Brunswick,92.2
2007-12-01,New Brunswick,91.3
2007-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",91.8
2007-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",92.2
2007-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",91.3
2007-12-01,Quebec,85.2
2007-12-01,Quebec,87.6
2007-12-01,Quebec,79.5
2007-12-01,"Québec, Quebec",83.9
2007-12-01,"Québec, Quebec",89.6
2007-12-01,"Québec, Quebec",72.9
2007-12-01,"Sherbrooke, Quebec",0
2007-12-01,"Sherbrooke, Quebec",0
2007-12-01,"Sherbrooke, Quebec",0
2007-12-01,"Trois-Rivières, Quebec",0
2007-12-01,"Trois-Rivières, Quebec",0
2007-12-01,"Trois-Rivières, Quebec",0
2007-12-01,"Montréal, Quebec",85.3
2007-12-01,"Montréal, Quebec",87.1
2007-12-01,"Montréal, Quebec",81.3
2007-12-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-12-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-12-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
2007-12-01,Ontario,77.3
2007-12-01,Ontario,72.3
2007-12-01,Ontario,89
2007-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",87.3
2007-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",87.3
2007-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",90.3
2007-12-01,"Oshawa, Ontario",0
2007-12-01,"Oshawa, Ontario",0
2007-12-01,"Oshawa, Ontario",0
2007-12-01,"Toronto, Ontario",73.5
2007-12-01,"Toronto, Ontario",66.5
2007-12-01,"Toronto, Ontario",88
2007-12-01,"Hamilton, Ontario",84
2007-12-01,"Hamilton, Ontario",79.5
2007-12-01,"Hamilton, Ontario",93.9
2007-12-01,"St. Catharines-Niagara, Ontario",83.5
2007-12-01,"St. Catharines-Niagara, Ontario",81.1
2007-12-01,"St. Catharines-Niagara, Ontario",88.7
2007-12-01,"Kitchener-Cambridge-Waterloo, Ontario",84.1
2007-12-01,"Kitchener-Cambridge-Waterloo, Ontario",79.6
2007-12-01,"Kitchener-Cambridge-Waterloo, Ontario",97.3
2007-12-01,"Guelph, Ontario",0
2007-12-01,"Guelph, Ontario",0
2007-12-01,"Guelph, Ontario",0
2007-12-01,"London, Ontario",84.7
2007-12-01,"London, Ontario",81.5
2007-12-01,"London, Ontario",99.2
2007-12-01,"Windsor, Ontario",94.2
2007-12-01,"Windsor, Ontario",94
2007-12-01,"Windsor, Ontario",94.1
2007-12-01,"Greater Sudbury, Ontario",93.3
2007-12-01,"Greater Sudbury, Ontario",93.3
2007-12-01,"Greater Sudbury, Ontario",93.7
2007-12-01,Prairie Region,100.3
2007-12-01,Prairie Region,102.7
2007-12-01,Prairie Region,95.6
2007-12-01,Manitoba,73.9
2007-12-01,Manitoba,74.7
2007-12-01,Manitoba,72.2
2007-12-01,"Winnipeg, Manitoba",73.9
2007-12-01,"Winnipeg, Manitoba",74.7
2007-12-01,"Winnipeg, Manitoba",72.2
2007-12-01,Saskatchewan,81.7
2007-12-01,Saskatchewan,87.3
2007-12-01,Saskatchewan,66
2007-12-01,"Regina, Saskatchewan",69.1
2007-12-01,"Regina, Saskatchewan",73.5
2007-12-01,"Regina, Saskatchewan",56.4
2007-12-01,"Saskatoon, Saskatchewan",94.1
2007-12-01,"Saskatoon, Saskatchewan",101.6
2007-12-01,"Saskatoon, Saskatchewan",73.9
2007-12-01,Alberta,104.3
2007-12-01,Alberta,106.7
2007-12-01,Alberta,99.6
2007-12-01,"Calgary, Alberta",93
2007-12-01,"Calgary, Alberta",96.8
2007-12-01,"Calgary, Alberta",86
2007-12-01,"Edmonton, Alberta",116.7
2007-12-01,"Edmonton, Alberta",117.2
2007-12-01,"Edmonton, Alberta",115.9
2007-12-01,British Columbia,101.4
2007-12-01,British Columbia,103.2
2007-12-01,British Columbia,99.2
2007-12-01,"Kelowna, British Columbia",0
2007-12-01,"Kelowna, British Columbia",0
2007-12-01,"Kelowna, British Columbia",0
2007-12-01,"Vancouver, British Columbia",99.8
2007-12-01,"Vancouver, British Columbia",100.9
2007-12-01,"Vancouver, British Columbia",99
2007-12-01,"Victoria, British Columbia",115.8
2007-12-01,"Victoria, British Columbia",125.9
2007-12-01,"Victoria, British Columbia",102.1
2008-01-01,Canada,87.6
2008-01-01,Canada,86.1
2008-01-01,Canada,91.4
2008-01-01,Atlantic Region,82.9
2008-01-01,Atlantic Region,85.1
2008-01-01,Atlantic Region,75.9
2008-01-01,Newfoundland and Labrador,69.9
2008-01-01,Newfoundland and Labrador,73.5
2008-01-01,Newfoundland and Labrador,61.6
2008-01-01,"St. John's, Newfoundland and Labrador",69.9
2008-01-01,"St. John's, Newfoundland and Labrador",73.5
2008-01-01,"St. John's, Newfoundland and Labrador",61.6
2008-01-01,Prince Edward Island,99.7
2008-01-01,Prince Edward Island,102.6
2008-01-01,Prince Edward Island,87.4
2008-01-01,"Charlottetown, Prince Edward Island",99.7
2008-01-01,"Charlottetown, Prince Edward Island",102.6
2008-01-01,"Charlottetown, Prince Edward Island",87.4
2008-01-01,Nova Scotia,88.4
2008-01-01,Nova Scotia,88.2
2008-01-01,Nova Scotia,88.9
2008-01-01,"Halifax, Nova Scotia",88.4
2008-01-01,"Halifax, Nova Scotia",88.2
2008-01-01,"Halifax, Nova Scotia",88.9
2008-01-01,New Brunswick,92.4
2008-01-01,New Brunswick,92.6
2008-01-01,New Brunswick,92.7
2008-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",92.4
2008-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",92.6
